FRAME,VALUE,LABEL
1024,0
1152,0
1280,0
1408,0
1536,0
1664,0
1792,0
1920,0
2048,0
2176,0
2304,0
2432,0
2560,0
2688,0
2816,0
2944,0
3072,0
3200,0
3328,0
3456,0
3584,0
3712,0
3840,0
3968,0
4096,0
4224,0
4352,0
4480,0
4608,0
4736,0
4864,0
4992,0
5120,0
5248,0
5376,0
5504,0
5632,0
5760,0
5888,0
6016,0
6144,0
6272,0
6400,0
6528,0
6656,0
6784,0
6912,0
7040,0
7168,0
7296,0
7424,0
7552,0
7680,0
7808,0
7936,0
8064,0
8192,0
8320,0
8448,0
8576,0
8704,0
8832,0
8960,0
9088,0
9216,0
9344,0
9472,0
9600,0
9728,0
9856,0
9984,0
10112,0
10240,0
10368,0
10496,0
10624,0
10752,0
10880,0
11008,0
11136,0
11264,0
11392,0
11520,0
11648,0
11776,0
11904,0
12032,0
12160,0
12288,0
12416,0
12544,0
12672,0
12800,0
12928,0
13056,0
13184,0
13312,0
13440,0
13568,0
13696,0
13824,0
13952,0
14080,0
14208,0
14336,0
14464,0
14592,0
14720,0
14848,0
14976,0
15104,0
15232,0
15360,0
15488,0
15616,0
15744,0
15872,0
16000,0
16128,0
16256,0
16384,0
16512,0
16640,0
16768,0
16896,0
17024,0
17152,0
17280,0
17408,0
17536,0
17664,0
17792,0
17920,0
18048,0
18176,0
18304,0
18432,0
18560,0
18688,0
18816,0
18944,0
19072,0
19200,0
19328,0
19456,0
19584,0
19712,0
19840,0
19968,0
20096,0
20224,0
20352,0
20480,0
20608,0
20736,0
20864,0
20992,0
21120,0
21248,0
21376,0
21504,0
21632,0
21760,0
21888,0
22016,0
22144,0
22272,0
22400,0
22528,0
22656,0
22784,0
22912,0
23040,0
23168,0
23296,0
23424,0
23552,0
23680,0
23808,0
23936,0
24064,0
24192,0
24320,0
24448,0
24576,0
24704,0
24832,0
24960,0
25088,0
25216,0
25344,0
25472,0
25600,0
25728,0
25856,0
25984,0
26112,0
26240,0
26368,0
26496,0
26624,0
26752,0
26880,0
27008,0
27136,0
27264,0
27392,0
27520,0
27648,0
27776,0
27904,0
28032,0
28160,0
28288,0
28416,0
28544,0
28672,0
28800,0
28928,0
29056,0
29184,0
29312,0
29440,0
29568,0
29696,0
29824,0
29952,0
30080,0
30208,0
30336,0
30464,0
30592,0
30720,0
30848,0
30976,0
31104,0
31232,0
